teams_codes_concat,pm_market_id,pm_slug,pm_yes_token,pm_no_token,pm_best_bid,pm_best_ask,pm_question,pm_event_start_utc,kalshi_event_ticker,kalshi_market_ticker,kalshi_strike_utc
ALARSO,702806,lal-ala-rso-2025-12-06-total-1pt5,,,0.63,0.65,Alaves vs. Real Sociedad: O/U 1.5,2025-12-06T15:15:00+00:00,KXLALIGAGAME-25DEC06ALARSO,KXLALIGAGAME-25DEC06ALARSO-TOTAL-O1_5,
ALARSO,702805,lal-ala-rso-2025-12-06-spread-home-1pt5,,,0.12,0.15,Spread: Alaves (-1.5),2025-12-06T15:15:00+00:00,KXLALIGAGAME-25DEC06ALARSO,KXLALIGAGAME-25DEC06ALARSO-SPREAD-ALA-1_5,
ALARSO,698048,lal-ala-rso-2025-12-06-ala,,,0.34,0.36,Will Alaves win on 2025-12-06?,2025-12-06T15:15:00+00:00,KXLALIGAGAME-25DEC06ALARSO,KXLALIGAGAME-25DEC06ALARSO-TIE,
ALARSO,702809,lal-ala-rso-2025-12-06-btts,,,0.43,0.49,Alaves vs. Real Sociedad: Both Teams to Score,2025-12-06T15:15:00+00:00,KXLALIGAGAME-25DEC06ALARSO,KXLALIGAGAME-25DEC06ALARSO-TIE,
ALARSO,702807,lal-ala-rso-2025-12-06-total-2pt5,,,0.36,0.38,Alaves vs. Real Sociedad: O/U 2.5,2025-12-06T15:15:00+00:00,KXLALIGAGAME-25DEC06ALARSO,KXLALIGAGAME-25DEC06ALARSO-TOTAL-O2_5,
ALARSO,702808,lal-ala-rso-2025-12-06-total-3pt5,,,0.17,0.18,Alaves vs. Real Sociedad: O/U 3.5,2025-12-06T15:15:00+00:00,KXLALIGAGAME-25DEC06ALARSO,KXLALIGAGAME-25DEC06ALARSO-TOTAL-O3_5,
ALARSO,698052,lal-ala-rso-2025-12-06-rso,,,0.32,0.33,Will Real Sociedad win on 2025-12-06?,2025-12-06T15:15:00+00:00,KXLALIGAGAME-25DEC06ALARSO,KXLALIGAGAME-25DEC06ALARSO-TIE,
ALARSO,698050,lal-ala-rso-2025-12-06-draw,,,0.31,0.33,Will Alaves vs. Real Sociedad end in a draw?,2025-12-06T15:15:00+00:00,KXLALIGAGAME-25DEC06ALARSO,KXLALIGAGAME-25DEC06ALARSO-TIE,
ALARSO,702806,lal-ala-rso-2025-12-06-total-1pt5,,,0.63,0.65,Alaves vs. Real Sociedad: O/U 1.5,2025-12-06T15:15:00+00:00,KXLALIGAGAME-25DEC06ALARSO,KXLALIGAGAME-25DEC06ALARSO-TOTAL-O1_5,
ALARSO,702805,lal-ala-rso-2025-12-06-spread-home-1pt5,,,0.12,0.15,Spread: Alaves (-1.5),2025-12-06T15:15:00+00:00,KXLALIGAGAME-25DEC06ALARSO,KXLALIGAGAME-25DEC06ALARSO-SPREAD-ALA-1_5,
ALARSO,698048,lal-ala-rso-2025-12-06-ala,,,0.34,0.36,Will Alaves win on 2025-12-06?,2025-12-06T15:15:00+00:00,KXLALIGAGAME-25DEC06ALARSO,KXLALIGAGAME-25DEC06ALARSO-TIE,
ALARSO,702809,lal-ala-rso-2025-12-06-btts,,,0.43,0.49,Alaves vs. Real Sociedad: Both Teams to Score,2025-12-06T15:15:00+00:00,KXLALIGAGAME-25DEC06ALARSO,KXLALIGAGAME-25DEC06ALARSO-TIE,
ALARSO,702807,lal-ala-rso-2025-12-06-total-2pt5,,,0.36,0.38,Alaves vs. Real Sociedad: O/U 2.5,2025-12-06T15:15:00+00:00,KXLALIGAGAME-25DEC06ALARSO,KXLALIGAGAME-25DEC06ALARSO-TOTAL-O2_5,
ALARSO,702808,lal-ala-rso-2025-12-06-total-3pt5,,,0.17,0.18,Alaves vs. Real Sociedad: O/U 3.5,2025-12-06T15:15:00+00:00,KXLALIGAGAME-25DEC06ALARSO,KXLALIGAGAME-25DEC06ALARSO-TOTAL-O3_5,
ALARSO,698052,lal-ala-rso-2025-12-06-rso,,,0.32,0.33,Will Real Sociedad win on 2025-12-06?,2025-12-06T15:15:00+00:00,KXLALIGAGAME-25DEC06ALARSO,KXLALIGAGAME-25DEC06ALARSO-TIE,
ALARSO,698050,lal-ala-rso-2025-12-06-draw,,,0.31,0.33,Will Alaves vs. Real Sociedad end in a draw?,2025-12-06T15:15:00+00:00,KXLALIGAGAME-25DEC06ALARSO,KXLALIGAGAME-25DEC06ALARSO-TIE,
ALARSO,702806,lal-ala-rso-2025-12-06-total-1pt5,,,0.63,0.65,Alaves vs. Real Sociedad: O/U 1.5,2025-12-06T15:15:00+00:00,KXLALIGAGAME-25DEC06ALARSO,KXLALIGAGAME-25DEC06ALARSO-TOTAL-O1_5,
ALARSO,702805,lal-ala-rso-2025-12-06-spread-home-1pt5,,,0.12,0.15,Spread: Alaves (-1.5),2025-12-06T15:15:00+00:00,KXLALIGAGAME-25DEC06ALARSO,KXLALIGAGAME-25DEC06ALARSO-SPREAD-ALA-1_5,
ALARSO,698048,lal-ala-rso-2025-12-06-ala,,,0.34,0.36,Will Alaves win on 2025-12-06?,2025-12-06T15:15:00+00:00,KXLALIGAGAME-25DEC06ALARSO,KXLALIGAGAME-25DEC06ALARSO-TIE,
ALARSO,702809,lal-ala-rso-2025-12-06-btts,,,0.43,0.49,Alaves vs. Real Sociedad: Both Teams to Score,2025-12-06T15:15:00+00:00,KXLALIGAGAME-25DEC06ALARSO,KXLALIGAGAME-25DEC06ALARSO-TIE,
ALARSO,702807,lal-ala-rso-2025-12-06-total-2pt5,,,0.36,0.38,Alaves vs. Real Sociedad: O/U 2.5,2025-12-06T15:15:00+00:00,KXLALIGAGAME-25DEC06ALARSO,KXLALIGAGAME-25DEC06ALARSO-TOTAL-O2_5,
ALARSO,702808,lal-ala-rso-2025-12-06-total-3pt5,,,0.17,0.18,Alaves vs. Real Sociedad: O/U 3.5,2025-12-06T15:15:00+00:00,KXLALIGAGAME-25DEC06ALARSO,KXLALIGAGAME-25DEC06ALARSO-TOTAL-O3_5,
ALARSO,698052,lal-ala-rso-2025-12-06-rso,,,0.32,0.33,Will Real Sociedad win on 2025-12-06?,2025-12-06T15:15:00+00:00,KXLALIGAGAME-25DEC06ALARSO,KXLALIGAGAME-25DEC06ALARSO-TIE,
ALARSO,698050,lal-ala-rso-2025-12-06-draw,,,0.31,0.33,Will Alaves vs. Real Sociedad end in a draw?,2025-12-06T15:15:00+00:00,KXLALIGAGAME-25DEC06ALARSO,KXLALIGAGAME-25DEC06ALARSO-TIE,
MALOVI,702815,lal-ovi-mal-2025-12-05-spread-home-1pt5,,,0.13,0.16,Spread: Real Oviedo (-1.5),2025-12-05T20:00:00+00:00,KXLALIGAGAME-25DEC05OVIMAL,KXLALIGAGAME-25DEC05OVIMAL-SPREAD-OVI-1_5,
MALOVI,696577,lal-ovi-mal-2025-12-05-ovi,,,0.34,0.36,Will Real Oviedo win on 2025-12-05?,2025-12-05T20:00:00+00:00,KXLALIGAGAME-25DEC05OVIMAL,KXLALIGAGAME-25DEC05OVIMAL-TIE,
